date;date1;state_id;state_name;age_group;gender;vaccine;dose_number;doses_administered_cumulative
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;Female;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;Male;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;Female;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;Male;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;Female;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;Male;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;Female;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;Male;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;Female;Valneva;4;3
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;Male;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;Female;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;Male;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;Female;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;Male;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;Female;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;Male;Valneva;4;1
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;Female;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;Male;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;NonBinary;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;NotAssigned;Valneva;4;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;00-11;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;00-11;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;00-11;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;00-11;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;Dez.14;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;Dez.14;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;Dez.14;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;Dez.14;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;15-24;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;25-34;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;35-44;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;45-54;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;55-64;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;65-74;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;75-84;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;85+;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;Female;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;Male;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;NonBinary;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;2;Kärnten;NotAssigned;NotAssigned;Valneva;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;1;8
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;1;6
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Female;AstraZeneca;1;9
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Male;AstraZeneca;1;8
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;1;4575
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;1;4064
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;1;8539
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;1;7653
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;1;11051
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;1;8857
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;1;16394
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;1;11886
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;1;25159
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;1;24444
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;1;16872
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;1;17632
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;1;10678
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;1;9228
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;1;3959
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;1;2349
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;1;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;2;1
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Female;AstraZeneca;2;5
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Male;AstraZeneca;2;3
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;2;4345
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;2;3820
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;2;8005
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;2;7291
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;2;10493
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;2;8466
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;2;15761
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;2;11423
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;2;24427
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;2;23716
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;2;16592
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;2;17286
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;2;10420
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;2;9050
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;2;3778
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;2;2280
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;2;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Female;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Male;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;3;3
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;3;5
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;3;12
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;3;9
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;3;10
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;3;14
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;3;27
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;3;27
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;3;40
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;3;62
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;3;33
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;3;47
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;3;42
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;3;43
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;3;13
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;3;11
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;3;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Female;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;Male;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;Dez.14;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;4;1
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;4;2
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;4;2
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;4;2
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;4;1
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;4;4
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;4;1
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;4;1
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;4;3
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;4;1
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;4;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;5+;0
12.10.2022;2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;5+;0
